page_id,region_id,keyword,sheet,row,route,k_exists,original_readiness,final_readiness,hold_reason,generation_allowed
candidate:tutor:kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-ccad-b77c-b3d9:region_tutor,,청라동,대구,386,/tutor/kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-ccad-b77c-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-c120-d559-b3d9:region_tutor,,선학동,대구,387,/tutor/kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-c120-d559-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-b3d9-cd98-b3d9:region_tutor,,동춘동,대구,388,/tutor/kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-b3d9-cd98-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-c1a1-b3c4-b3d9:region_tutor,,송도동,대구,389,/tutor/kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-c1a1-b3c4-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-c5f0-c218-b3d9:region_tutor,,연수동,대구,390,/tutor/kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-c5f0-c218-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-c625-b828-b3d9:region_tutor,,옥련동,대구,391,/tutor/kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-c625-b828-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-ccad-d559-b3d9:region_tutor,,청학동,대구,392,/tutor/kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-ccad-d559-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-c778-cc9c-c6b4-b0a8-b3d9:region_tutor,,인천운남동,대구,393,/tutor/kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-c778-cc9c-c6b4-b0a8-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-c6b4-bd81-b3d9:region_tutor,,운북동,대구,394,/tutor/kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-c6b4-bd81-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-c911-c0b0-b3d9:region_tutor,,중산동,대구,396,/tutor/kr-b300-ad6c-kr-c778-cc9c-b3d9-ad6c-kr-c911-c0b0-b3d9/region_tutor,true,HOLD_CONTENT_H1,HOLD_CONTENT_H1,content_section_h1,false
candidate:tutor:kr-b300-ad6c-kr-c1a1-b3c4-ad6d-c81c-b3c4-c2dc:region_tutor,,송도국제도시,대구,397,/tutor/kr-b300-ad6c-kr-c1a1-b3c4-ad6d-c81c-b3c4-c2dc/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-ccad-b77c-ad6d-c81c-b3c4-c2dc:region_tutor,,청라국제도시,대구,398,/tutor/kr-b300-ad6c-kr-ccad-b77c-ad6d-c81c-b3c4-c2dc/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-c601-c885-ad6d-c81c-b3c4-c2dc:region_tutor,,영종국제도시,대구,399,/tutor/kr-b300-ad6c-kr-c601-c885-ad6d-c81c-b3c4-c2dc/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-ac80-c554-c9c0-ad6c:region_tutor,,검암지구,대구,402,/tutor/kr-b300-ad6c-kr-ac80-c554-c9c0-ad6c/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-ac00-c815-c9c0-ad6c:region_tutor,,가정지구,대구,403,/tutor/kr-b300-ad6c-kr-ac00-c815-c9c0-ad6c/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-c5f0-d76c-c9c0-ad6c:region_tutor,,연희지구,대구,404,/tutor/kr-b300-ad6c-kr-c5f0-d76c-c9c0-ad6c/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-ad6c-c6d4-c9c0-ad6c:region_tutor,,구월지구,대구,406,/tutor/kr-b300-ad6c-kr-ad6c-c6d4-c9c0-ad6c/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-c8fc-c548-c9c0-ad6c:region_tutor,,주안지구,대구,408,/tutor/kr-b300-ad6c-kr-c8fc-c548-c9c0-ad6c/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-bd80-d3c9-c9c0-ad6c:region_tutor,,부평지구,대구,409,/tutor/kr-b300-ad6c-kr-bd80-d3c9-c9c0-ad6c/region_tutor,true,HOLD_CONTENT_H1,HOLD_CONTENT_H1,content_section_h1,false
candidate:tutor:kr-b300-ad6c-kr-c0bc-c0b0-c9c0-ad6c:region_tutor,,삼산지구,대구,410,/tutor/kr-b300-ad6c-kr-c0bc-c0b0-c9c0-ad6c/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-acc4-c0b0-c9c0-ad6c:region_tutor,,계산지구,대구,411,/tutor/kr-b300-ad6c-kr-acc4-c0b0-c9c0-ad6c/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-c791-c804-c9c0-ad6c:region_tutor,,작전지구,대구,412,/tutor/kr-b300-ad6c-kr-c791-c804-c9c0-ad6c/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-c6d0-b2f9-c9c0-ad6c:region_tutor,,원당지구,대구,414,/tutor/kr-b300-ad6c-kr-c6d0-b2f9-c9c0-ad6c/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-b9c8-c804-c9c0-ad6c:region_tutor,,마전지구,대구,415,/tutor/kr-b300-ad6c-kr-b9c8-c804-c9c0-ad6c/region_tutor,true,HOLD_CONTENT_H1,HOLD_CONTENT_H1,content_section_h1,false
candidate:tutor:kr-b300-ad6c-kr-b2f9-d558-c9c0-ad6c:region_tutor,,당하지구,대구,416,/tutor/kr-b300-ad6c-kr-b2f9-d558-c9c0-ad6c/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-c6a9-d604-c9c0-ad6c:region_tutor,,용현지구,대구,417,/tutor/kr-b300-ad6c-kr-c6a9-d604-c9c0-ad6c/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-d559-c775-c9c0-ad6c:region_tutor,,학익지구,대구,418,/tutor/kr-b300-ad6c-kr-d559-c775-c9c0-ad6c/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-b3c4-d654-c9c0-ad6c:region_tutor,,도화지구,대구,419,/tutor/kr-b300-ad6c-kr-b3c4-d654-c9c0-ad6c/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-b3d9-cd98-c9c0-ad6c:region_tutor,,동춘지구,대구,421,/tutor/kr-b300-ad6c-kr-b3d9-cd98-c9c0-ad6c/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-c625-b828-c9c0-ad6c:region_tutor,,옥련지구,대구,422,/tutor/kr-b300-ad6c-kr-c625-b828-c9c0-ad6c/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-c1a1-d604-c9c0-ad6c:region_tutor,,송현지구,대구,425,/tutor/kr-b300-ad6c-kr-c1a1-d604-c9c0-ad6c/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-c1a1-b9bc-c9c0-ad6c:region_tutor,,송림지구,대구,426,/tutor/kr-b300-ad6c-kr-c1a1-b9bc-c9c0-ad6c/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-ac04-c11d-c9c0-ad6c-kr-bd80-d3c9:region_tutor,,부평,대구,428,/tutor/kr-b300-ad6c-kr-ac04-c11d-c9c0-ad6c-kr-bd80-d3c9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-b3d9-b0a8-ad6c:region_tutor,,동남구,대구,430,/tutor/kr-b300-ad6c-kr-b3d9-b0a8-ad6c/region_tutor,true,HOLD_CONTENT_H1,HOLD_CONTENT_H1,content_section_h1,false
candidate:tutor:kr-b300-ad6c-kr-c11c-bd81-ad6c:region_tutor,,서북구,대구,431,/tutor/kr-b300-ad6c-kr-c11c-bd81-ad6c/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-ad6c-c131-b3d9:region_tutor,,구성동,대구,432,/tutor/kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-ad6c-c131-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-c6a9-ace1-b3d9:region_tutor,,용곡동,대구,434,/tutor/kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-c6a9-ace1-b3d9/region_tutor,true,HOLD_CONTENT_H1,HOLD_CONTENT_H1,content_section_h1,false
candidate:tutor:kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-c2e0-bc29-b3d9:region_tutor,,신방동,대구,435,/tutor/kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-c2e0-bc29-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-b450-c815-b3d9:region_tutor,,두정동,대구,438,/tutor/kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-b450-c815-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-bc31-c11d-b3d9:region_tutor,,백석동,대구,439,/tutor/kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-bc31-c11d-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-bd80-b300-b3d9:region_tutor,,부대동,대구,440,/tutor/kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-bd80-b300-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-c30d-c6a9-b3d9:region_tutor,,쌍용동,대구,442,/tutor/kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-c30d-c6a9-b3d9/region_tutor,true,HOLD_CONTENT_H1,HOLD_CONTENT_H1,content_section_h1,false
candidate:tutor:kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-cc28-c554-b3d9:region_tutor,,차암동,대구,445,/tutor/kr-b300-ad6c-kr-c11c-bd81-ad6c-kr-cc28-c554-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-bd88-b2f9-c9c0-ad6c:region_tutor,,불당지구,대구,446,/tutor/kr-b300-ad6c-kr-bd88-b2f9-c9c0-ad6c/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-bd88-b2f9-c2e0-b3c4-c2dc:region_tutor,,불당신도시,대구,447,/tutor/kr-b300-ad6c-kr-bd88-b2f9-c2e0-b3c4-c2dc/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-d0d5-c815-c9c0-ad6c:region_tutor,,탕정지구,대구,449,/tutor/kr-b300-ad6c-kr-d0d5-c815-c9c0-ad6c/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-bc31-c11d-c9c0-ad6c:region_tutor,,백석지구,대구,450,/tutor/kr-b300-ad6c-kr-bc31-c11d-c9c0-ad6c/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-c131-c131-c9c0-ad6c:region_tutor,,성성지구,대구,452,/tutor/kr-b300-ad6c-kr-c131-c131-c9c0-ad6c/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-c9c1-c0b0-c9c0-ad6c-kr-c131-d658-c0dd-d65c-ad8c:region_tutor,,성환생활권,대구,454,/tutor/kr-b300-ad6c-kr-c9c1-c0b0-c9c0-ad6c-kr-c131-d658-c0dd-d65c-ad8c/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-ccad-b2f9-c9c0-ad6c-kr-b450-c815-c0dd-d65c-ad8c:region_tutor,,두정생활권,대구,458,/tutor/kr-b300-ad6c-kr-ccad-b2f9-c9c0-ad6c-kr-b450-c815-c0dd-d65c-ad8c/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-cc28-c554-c9c0-ad6c:region_tutor,,차암지구,대구,459,/tutor/kr-b300-ad6c-kr-cc28-c554-c9c0-ad6c/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-cc28-c554-c9c0-ad6c-kr-ccad-c8fc:region_tutor,,청주,대구,460,/tutor/kr-b300-ad6c-kr-cc28-c554-c9c0-ad6c-kr-ccad-c8fc/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-c0c1-b2f9-ad6c:region_tutor,,상당구,대구,461,/tutor/kr-b300-ad6c-kr-c0c1-b2f9-ad6c/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-c11c-c6d0-ad6c:region_tutor,,서원구,대구,462,/tutor/kr-b300-ad6c-kr-c11c-c6d0-ad6c/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-ccad-c6d0-ad6c:region_tutor,,청원구,대구,463,/tutor/kr-b300-ad6c-kr-ccad-c6d0-ad6c/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-d765-b355-ad6c:region_tutor,,흥덕구,대구,464,/tutor/kr-b300-ad6c-kr-d765-b355-ad6c/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-d765-b355-ad6c-kr-ae08-cc9c-b3d9:region_tutor,,금천동,대구,465,/tutor/kr-b300-ad6c-kr-d765-b355-ad6c-kr-ae08-cc9c-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-d765-b355-ad6c-kr-bc29-c11c-b3d9:region_tutor,,방서동,대구,466,/tutor/kr-b300-ad6c-kr-d765-b355-ad6c-kr-bc29-c11c-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-d765-b355-ad6c-kr-c6a9-b2f4-b3d9:region_tutor,,용담동,대구,467,/tutor/kr-b300-ad6c-kr-d765-b355-ad6c-kr-c6a9-b2f4-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-d765-b355-ad6c-kr-c6a9-c554-b3d9:region_tutor,,용암동,대구,468,/tutor/kr-b300-ad6c-kr-d765-b355-ad6c-kr-c6a9-c554-b3d9/region_tutor,true,HOLD_CONTENT_H1,HOLD_CONTENT_H1,content_section_h1,false
candidate:tutor:kr-b300-ad6c-kr-d765-b355-ad6c-kr-c6a9-c815-b3d9:region_tutor,,용정동,대구,469,/tutor/kr-b300-ad6c-kr-d765-b355-ad6c-kr-c6a9-c815-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-d765-b355-ad6c-kr-d0d1-b3d9:region_tutor,,탑동,대구,470,/tutor/kr-b300-ad6c-kr-d765-b355-ad6c-kr-d0d1-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-d765-b355-ad6c-kr-ac1c-c2e0-b3d9:region_tutor,,개신동,대구,471,/tutor/kr-b300-ad6c-kr-d765-b355-ad6c-kr-ac1c-c2e0-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-d765-b355-ad6c-kr-bd84-d3c9-b3d9:region_tutor,,분평동,대구,472,/tutor/kr-b300-ad6c-kr-d765-b355-ad6c-kr-bd84-d3c9-b3d9/region_tutor,true,HOLD_CONTENT_H1,HOLD_CONTENT_H1,content_section_h1,false
candidate:tutor:kr-b300-ad6c-kr-d765-b355-ad6c-kr-ccad-c8fc-c0ac-c9c1-b3d9:region_tutor,,청주사직동,대구,473,/tutor/kr-b300-ad6c-kr-d765-b355-ad6c-kr-ccad-c8fc-c0ac-c9c1-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-d765-b355-ad6c-kr-c0ac-cc3d-b3d9:region_tutor,,사창동,대구,474,/tutor/kr-b300-ad6c-kr-d765-b355-ad6c-kr-c0ac-cc3d-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-d765-b355-ad6c-kr-c131-d654-b3d9:region_tutor,,성화동,대구,476,/tutor/kr-b300-ad6c-kr-d765-b355-ad6c-kr-c131-d654-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-d765-b355-ad6c-kr-c218-ace1-b3d9:region_tutor,,수곡동,대구,477,/tutor/kr-b300-ad6c-kr-d765-b355-ad6c-kr-c218-ace1-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-d765-b355-ad6c-kr-c8fd-b9bc-b3d9:region_tutor,,죽림동,대구,478,/tutor/kr-b300-ad6c-kr-d765-b355-ad6c-kr-c8fd-b9bc-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-d765-b355-ad6c-kr-b0b4-b355-b3d9:region_tutor,,내덕동,대구,479,/tutor/kr-b300-ad6c-kr-d765-b355-ad6c-kr-b0b4-b355-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-d765-b355-ad6c-kr-ac00-acbd-b3d9:region_tutor,,가경동,대구,480,/tutor/kr-b300-ad6c-kr-d765-b355-ad6c-kr-ac00-acbd-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-d765-b355-ad6c-kr-ac15-c11c-b3d9:region_tutor,,강서동,대구,481,/tutor/kr-b300-ad6c-kr-d765-b355-ad6c-kr-ac15-c11c-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-d765-b355-ad6c-kr-bcf5-b300-b3d9:region_tutor,,복대동,대구,482,/tutor/kr-b300-ad6c-kr-d765-b355-ad6c-kr-bcf5-b300-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-d765-b355-ad6c-kr-ccad-c8fc-bd09-ba85-b3d9:region_tutor,,청주봉명동,대구,483,/tutor/kr-b300-ad6c-kr-d765-b355-ad6c-kr-ccad-c8fc-bd09-ba85-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-ad6c-kr-d765-b355-ad6c-kr-be44-d558-b3d9:region_tutor,,비하동,대구,484,/tutor/kr-b300-ad6c-kr-d765-b355-ad6c-kr-be44-d558-b3d9/region_tutor,true,HOLD_CONTENT_H1,HOLD_CONTENT_H1,content_section_h1,false
candidate:tutor:kr-b300-ad6c-kr-d765-b355-ad6c-kr-ccad-c8fc-c1a1-c815-b3d9:region_tutor,,청주송정동,대구,485,/tutor/kr-b300-ad6c-kr-d765-b355-ad6c-kr-ccad-c8fc-c1a1-c815-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-c804-kr-b3d9-ad6c-kr-c6d0-b3d9:region_tutor,,대전동구 원동,대전,2,/tutor/kr-b300-c804-kr-b3d9-ad6c-kr-c6d0-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-c804-kr-b3d9-ad6c-kr-d6a8-b3d9:region_tutor,,대전동구 효동,대전,4,/tutor/kr-b300-c804-kr-b3d9-ad6c-kr-d6a8-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-c804-kr-b3d9-ad6c-kr-ac00-c624-b3d9:region_tutor,,가오동,대전,6,/tutor/kr-b300-c804-kr-b3d9-ad6c-kr-ac00-c624-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-c804-kr-b3d9-ad6c-kr-c2e0-d765-b3d9:region_tutor,,신흥동,대전,7,/tutor/kr-b300-c804-kr-b3d9-ad6c-kr-c2e0-d765-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-c804-kr-b3d9-ad6c-kr-d310-c554-b3d9:region_tutor,,판암동,대전,8,/tutor/kr-b300-c804-kr-b3d9-ad6c-kr-d310-c554-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-c804-kr-b3d9-ad6c-kr-c6a9-c6b4-b3d9:region_tutor,,용운동,대전,10,/tutor/kr-b300-c804-kr-b3d9-ad6c-kr-c6a9-c6b4-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-c804-kr-b3d9-ad6c-kr-b300-b3d9:region_tutor,,대전동구 대동,대전,11,/tutor/kr-b300-c804-kr-b3d9-ad6c-kr-b300-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-c804-kr-b3d9-ad6c-kr-c790-c591-b3d9:region_tutor,,자양동,대전,12,/tutor/kr-b300-c804-kr-b3d9-ad6c-kr-c790-c591-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-c804-kr-b3d9-ad6c-kr-c2e0-c548-b3d9:region_tutor,,신안동,대전,13,/tutor/kr-b300-c804-kr-b3d9-ad6c-kr-c2e0-c548-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-c804-kr-b3d9-ad6c-kr-c18c-c81c-b3d9:region_tutor,,소제동,대전,14,/tutor/kr-b300-c804-kr-b3d9-ad6c-kr-c18c-c81c-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-c804-kr-b3d9-ad6c-kr-ac00-c591-b3d9:region_tutor,,가양동,대전,15,/tutor/kr-b300-c804-kr-b3d9-ad6c-kr-ac00-c591-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
candidate:tutor:kr-b300-c804-kr-b3d9-ad6c-kr-c6a9-c804-b3d9:region_tutor,,용전동,대전,16,/tutor/kr-b300-c804-kr-b3d9-ad6c-kr-c6a9-c804-b3d9/region_tutor,true,READY_REMOVE_DUPLICATE_H1,READY_REMOVE_DUPLICATE_H1,,true
